t_mac,sample_idx,voltage_V,current_A,power_W,dp_V,dn_V,temp_C,energy_J,charge_C
1789866044.992,0,5.23255,0.45793,2.39614,1.551,1.548,947.3,0.00002,0.00000
1789866044.992,1,5.23255,0.45444,2.37788,1.552,1.549,947.3,0.00003,0.00001
1789866044.992,2,5.23255,0.45569,2.38442,1.552,1.549,947.3,0.00005,0.00001
1789866044.992,3,5.20421,0.54737,2.84863,1.551,1.548,998.5,0.00007,0.00001
1789866044.992,4,5.21554,0.54513,2.84315,1.551,1.548,998.5,0.00018,0.00004
1789866044.992,5,5.21554,0.54189,2.82625,1.551,1.548,998.5,0.00030,0.00006
1789866044.992,6,5.20421,0.53890,2.80455,1.551,1.548,998.5,0.00041,0.00008
1789866044.992,7,5.21554,0.54364,2.83538,1.551,1.548,998.5,0.00052,0.00010
1789866044.992,8,5.20421,0.53940,2.80715,1.551,1.548,998.5,0.00056,0.00011
1789866044.992,9,5.21554,0.54090,2.82109,1.551,1.548,998.5,0.00060,0.00011
1789866044.992,10,5.21429,0.55485,2.89315,1.551,1.548,998.5,0.00063,0.00012
1789866044.992,11,5.20624,0.54887,2.85755,1.551,1.548,998.5,0.00067,0.00013
1789866045.001,12,5.20624,0.55410,2.88478,1.552,1.548,998.5,0.02538,0.00488
1789866045.009,13,5.20624,0.55360,2.88217,1.552,1.548,998.5,0.05008,0.00962
1789866045.018,14,5.20624,0.54538,2.83938,1.552,1.548,998.5,0.07440,0.01429
1789866045.027,15,5.20624,0.55086,2.86791,1.552,1.548,998.5,0.09897,0.01901
1789866045.037,16,5.20624,0.54065,2.81475,1.552,1.548,998.5,0.12712,0.02442
1789866045.047,17,5.20624,0.54015,2.81215,1.551,1.548,998.5,0.15525,0.02982
1789866045.057,18,5.20624,0.54488,2.83678,1.552,1.548,998.5,0.18363,0.03527
1789866045.067,19,5.20624,0.53965,2.80955,1.551,1.548,998.5,0.21173,0.04067
1789866045.077,20,5.20624,0.54040,2.81345,1.551,1.548,998.5,0.23994,0.04609
1789866045.087,21,5.20803,0.54887,2.85853,1.551,1.548,998.5,0.26860,0.05159
1789866045.097,22,5.20803,0.54812,2.85463,1.551,1.548,998.5,0.29721,0.05708
1789866045.107,23,5.20803,0.54638,2.84556,1.551,1.548,998.5,0.32574,0.06256
1789866045.117,24,5.20803,0.54563,2.84166,1.551,1.548,998.5,0.35417,0.06802
1789866045.127,25,5.20803,0.55061,2.86759,1.551,1.548,998.5,0.38285,0.07353
1789866045.137,26,5.20803,0.54912,2.85983,1.551,1.548,998.5,0.41146,0.07902
1789866045.147,27,5.20803,0.54912,2.85983,1.550,1.548,998.5,0.44007,0.08451
1789866045.157,28,5.20803,0.53965,2.81051,1.550,1.548,998.5,0.46801,0.08988
1789866045.167,29,5.20803,0.54339,2.82999,1.550,1.548,998.5,0.49614,0.09528
1789866045.177,30,5.21804,0.54289,2.83282,1.550,1.548,998.5,0.52430,0.10068
1789866045.186,31,5.20831,0.54463,2.83660,1.550,1.548,998.5,0.55250,0.10609
1789866045.196,32,5.20831,0.54812,2.85478,1.550,1.548,998.5,0.58107,0.11158
1789866045.207,33,5.20831,0.54538,2.84051,1.550,1.548,998.5,0.60950,0.11704
1789866045.217,34,5.20831,0.53990,2.81197,1.550,1.548,998.5,0.63765,0.12244
1789866045.227,35,5.20831,0.54463,2.83660,1.551,1.548,998.5,0.66604,0.12789
1789866045.237,36,5.20831,0.54189,2.82233,1.551,1.548,998.5,0.69430,0.13332
1789866045.247,37,5.20831,0.54065,2.81587,1.551,1.548,998.5,0.72249,0.13873
1789866045.257,38,5.20831,0.54812,2.85478,1.550,1.548,998.5,0.75107,0.14422
1789866045.267,39,5.20831,0.54513,2.83921,1.550,1.548,998.5,0.77950,0.14968
1789866045.277,40,5.20831,0.54787,2.85348,1.550,1.548,998.5,0.80804,0.15516
1789866045.287,41,5.20987,0.58051,3.02438,1.550,1.548,998.5,0.83829,0.16096
1789866045.297,42,5.20987,0.54588,2.84396,1.550,1.548,998.5,0.86674,0.16642
1789866045.307,43,5.20987,0.55111,2.87121,1.550,1.548,998.5,0.89545,0.17193
1789866045.317,44,5.20987,0.54164,2.82187,1.550,1.548,998.5,0.92360,0.17734
1789866045.327,45,5.20987,0.54140,2.82062,1.550,1.548,998.5,0.95174,0.18274
1789866045.337,46,5.20987,0.54339,2.83099,1.550,1.548,998.5,0.97998,0.18816
1789866045.346,47,5.20987,0.54264,2.82708,1.550,1.548,998.5,1.00818,0.19357
1789866045.356,48,5.20987,0.53890,2.80760,1.550,1.548,998.5,1.03628,0.19896
1789866045.367,49,5.20987,0.54862,2.85824,1.550,1.547,998.5,1.06489,0.20446
1789866045.377,50,5.20987,0.54264,2.82708,1.550,1.548,998.5,1.09319,0.20989
1789866045.387,51,5.21081,0.54837,2.85745,1.551,1.548,998.5,1.12180,0.21538
1789866045.397,52,5.21081,0.54762,2.85354,1.550,1.548,998.5,1.15035,0.22086
1789866045.407,53,5.21081,0.54339,2.83150,1.550,1.548,998.5,1.17867,0.22629
1789866045.417,54,5.21081,0.54737,2.85224,1.550,1.548,998.5,1.20721,0.23177
1789866045.427,55,5.21081,0.54065,2.81722,1.551,1.548,998.5,1.23540,0.23718
1789866045.437,56,5.21081,0.54065,2.81722,1.550,1.548,998.5,1.26354,0.24258
1789866045.447,57,5.21081,0.53915,2.80941,1.550,1.547,998.5,1.29161,0.24797
1789866045.457,58,5.21081,0.54937,2.86266,1.550,1.548,998.5,1.32020,0.25345
1789866045.467,59,5.21081,0.54364,2.83280,1.550,1.548,998.5,1.34850,0.25888
1789866045.476,60,5.21081,0.54762,2.85354,1.551,1.548,998.5,1.37701,0.26436
1789866045.486,61,5.21053,0.54937,2.86251,1.550,1.548,998.5,1.40562,0.26985
1789866045.496,62,5.21053,0.54812,2.85600,1.550,1.548,998.5,1.43415,0.27532
1789866045.506,63,5.21053,0.54887,2.85990,1.550,1.548,998.5,1.46273,0.28081
1789866045.516,64,5.21053,0.54962,2.86381,1.550,1.547,998.5,1.49146,0.28632
1789866045.527,65,5.21053,0.54488,2.83911,1.550,1.548,998.5,1.51994,0.29179
1789866045.537,66,5.21053,0.54463,2.83781,1.550,1.548,998.5,1.54841,0.29725
1789866045.547,67,5.21053,0.54937,2.86251,1.550,1.548,998.5,1.57713,0.30276
1789866045.557,68,5.21053,0.53841,2.80540,1.550,1.548,998.5,1.60516,0.30814
1789866045.567,69,5.21053,0.54513,2.84042,1.551,1.548,998.5,1.63353,0.31359
1789866045.577,70,5.21053,0.56331,2.93514,1.551,1.548,998.5,1.66286,0.31922
1789866045.587,71,5.21190,0.53890,2.80869,1.551,1.548,998.5,1.69092,0.32460
1789866045.597,72,5.21190,0.55680,2.90199,1.551,1.548,998.5,1.71995,0.33017
1789866045.607,73,5.21190,0.54588,2.84507,1.551,1.548,998.5,1.74841,0.33563
1789866045.617,74,5.21190,0.54314,2.83079,1.551,1.548,998.5,1.77673,0.34106
1789866045.627,75,5.21190,0.54339,2.83209,1.551,1.548,998.5,1.80506,0.34650
1789866045.637,76,5.21190,0.53766,2.80223,1.550,1.548,998.5,1.83316,0.35189
1789866045.647,77,5.21190,0.53666,2.79702,1.550,1.548,998.5,1.86120,0.35727
1789866045.657,78,5.21190,0.54364,2.83340,1.551,1.548,998.5,1.88961,0.36272
1789866045.667,79,5.21190,0.53990,2.81390,1.550,1.548,998.5,1.91782,0.36813
1789866045.677,80,5.21190,0.54214,2.82558,1.550,1.548,998.5,1.94693,0.37372
1789866045.687,81,5.21225,0.54339,2.83228,1.550,1.548,998.5,1.97612,0.37932
1789866045.698,82,5.20054,0.54513,2.83497,1.550,1.548,998.5,2.00533,0.38494
1789866045.708,83,5.21225,0.54439,2.83750,1.550,1.548,998.5,2.03457,0.39055
1789866045.719,84,5.21225,0.55566,2.89624,1.550,1.548,998.5,2.06528,0.39644
1789866045.729,85,5.21225,0.55566,2.89624,1.550,1.548,998.5,2.09600,0.40233
1789866045.740,86,5.21225,0.55566,2.89624,1.550,1.548,998.5,2.12671,0.40822
1789866045.750,87,5.21225,0.55566,2.89624,1.551,1.548,998.5,2.15742,0.41412
1789866045.759,88,5.21225,0.54414,2.83619,1.551,1.548,998.5,2.18313,0.41905
1789866045.768,89,5.21225,0.55566,2.89624,1.551,1.548,998.5,2.20939,0.42409
1789866045.778,90,5.21225,0.54538,2.84266,1.551,1.548,998.5,2.23516,0.42903
1789866045.787,91,5.21459,0.54660,2.85029,1.551,1.548,998.5,2.26100,0.43399
1789866045.797,92,5.21459,0.55809,2.91021,1.551,1.548,998.5,2.29018,0.43958
1789866045.807,93,5.21459,0.54660,2.85029,1.551,1.548,998.5,2.31875,0.44506
1789866045.817,94,5.21459,0.54660,2.85029,1.550,1.548,998.5,2.34733,0.45054
1789866045.827,95,5.21459,0.54660,2.85029,1.551,1.548,998.5,2.37591,0.45602
1789866045.837,96,5.21459,0.54660,2.85029,1.551,1.548,998.5,2.40429,0.46147
1789866045.847,97,5.21459,0.54660,2.85029,1.551,1.548,998.5,2.43268,0.46691
1789866045.857,98,5.21459,0.54660,2.85029,1.551,1.548,998.5,2.46107,0.47235
1789866045.867,99,5.21459,0.54660,2.85029,1.550,1.548,998.5,2.48946,0.47780
1789866045.877,100,5.21459,0.54660,2.85029,1.551,1.548,998.5,2.51801,0.48327
1789866045.887,101,5.21455,0.54661,2.85033,1.551,1.548,998.5,2.54656,0.48875
1789866045.897,102,5.21455,0.54661,2.85033,1.550,1.548,998.5,2.57512,0.49422
1789866045.907,103,5.21455,0.54661,2.85033,1.550,1.548,998.5,2.60367,0.49970
1789866045.917,104,5.21455,0.54661,2.85033,1.550,1.548,998.5,2.63241,0.50521
1789866045.927,105,5.21455,0.54661,2.85033,1.550,1.548,998.5,2.66116,0.51072
1789866045.937,106,5.21455,0.54661,2.85033,1.550,1.548,998.5,2.68991,0.51624
1789866045.947,107,5.21455,0.54661,2.85033,1.550,1.548,998.5,2.71865,0.52175
1789866045.957,108,5.21455,0.54661,2.85033,1.550,1.548,998.5,2.74684,0.52715
1789866045.967,109,5.21455,0.54661,2.85033,1.550,1.548,998.5,2.77502,0.53256
1789866045.977,110,5.21455,0.54661,2.85033,1.550,1.548,998.5,2.80320,0.53796
1789866045.986,111,5.21463,0.54659,2.85026,1.550,1.548,998.5,2.83139,0.54337
1789866045.996,112,5.21463,0.54659,2.85026,1.550,1.548,998.5,2.85992,0.54884
1789866046.007,113,5.21463,0.54659,2.85026,1.550,1.548,998.5,2.88846,0.55431
1789866046.017,114,5.21463,0.54659,2.85026,1.550,1.548,998.5,2.91700,0.55979
1789866046.027,115,5.21463,0.54659,2.85026,1.550,1.548,998.5,2.94553,0.56526
1789866046.037,116,5.21463,0.54659,2.85026,1.550,1.547,998.5,2.97412,0.57074
1789866046.047,117,5.21463,0.54659,2.85026,1.550,1.547,998.5,3.00271,0.57622
1789866046.057,118,5.21463,0.54659,2.85026,1.550,1.548,998.5,3.03129,0.58170
1789866046.067,119,5.21463,0.54659,2.85026,1.550,1.548,998.5,3.05988,0.58719
1789866046.077,120,5.21463,0.54659,2.85026,1.550,1.548,998.5,3.08840,0.59266
1789866046.087,121,5.21487,0.54650,2.84993,1.550,1.547,998.5,3.11692,0.59813
1789866046.097,122,5.21487,0.54650,2.84993,1.551,1.548,998.5,3.14544,0.60359
1789866046.107,123,5.21487,0.59546,3.10525,1.550,1.548,998.5,3.17652,0.60955
1789866046.117,124,5.21487,0.54650,2.84993,1.550,1.547,998.5,3.20498,0.61501
1789866046.127,125,5.21487,0.54650,2.84993,1.550,1.548,998.5,3.23345,0.62047
1789866046.137,126,5.21487,0.54650,2.84993,1.550,1.548,998.5,3.26192,0.62593
1789866046.147,127,5.21487,0.55709,2.90515,1.550,1.548,998.5,3.29093,0.63149
1789866046.157,128,5.21487,0.54650,2.84993,1.550,1.548,998.5,3.31940,0.63695
1789866046.167,129,5.21487,0.54650,2.84993,1.550,1.548,998.5,3.34786,0.64241
1789866046.177,130,5.21487,0.54650,2.84993,1.551,1.548,998.5,3.37633,0.64787
1789866046.187,131,5.21471,0.54746,2.85485,1.551,1.548,998.5,3.40484,0.65334
1789866046.197,132,5.21471,0.54746,2.85485,1.550,1.548,998.5,3.43347,0.65883
1789866046.207,133,5.21471,0.54746,2.85485,1.551,1.548,998.5,3.46209,0.66432
1789866046.217,134,5.21471,0.54746,2.85485,1.550,1.548,998.5,3.49072,0.66980
1789866046.227,135,5.21471,0.54746,2.85485,1.550,1.548,998.5,3.51934,0.67529
1789866046.237,136,5.21471,0.54746,2.85485,1.549,1.548,998.5,3.54785,0.68076
1789866046.247,137,5.21471,0.53741,2.80244,1.549,1.547,998.5,3.57584,0.68613
1789866046.257,138,5.21471,0.54746,2.85485,1.550,1.548,998.5,3.60435,0.69160
1789866046.267,139,5.21471,0.54746,2.85485,1.549,1.547,998.5,3.63286,0.69706
1789866046.277,140,5.21471,0.53741,2.80244,1.550,1.548,998.5,3.66085,0.70243
1789866046.287,141,5.21471,0.54749,2.85500,1.550,1.548,998.5,3.68936,0.70790
1789866046.297,142,5.21471,0.54749,2.85500,1.550,1.548,998.5,3.71787,0.71336
1789866046.307,143,5.21471,0.57079,2.97650,1.550,1.548,998.5,3.74759,0.71907
1789866046.317,144,5.21471,0.54749,2.85500,1.551,1.548,998.5,3.77616,0.72454
1789866046.327,145,5.21471,0.54749,2.85500,1.552,1.548,998.5,3.80472,0.73002
1789866046.337,146,5.21471,0.54749,2.85500,1.551,1.548,998.5,3.83329,0.73550
1789866046.347,147,5.21471,0.54749,2.85500,1.551,1.548,998.5,3.86185,0.74098
1789866046.357,148,5.21471,0.54749,2.85500,1.551,1.548,998.5,3.89045,0.74646
1789866046.367,149,5.21471,0.54749,2.85500,1.551,1.548,998.5,3.91905,0.75194
1789866046.377,150,5.21471,0.54749,2.85500,1.551,1.548,998.5,3.94765,0.75743
1789866046.387,151,5.21467,0.54783,2.85675,1.550,1.548,998.5,3.97626,0.76292
1789866046.397,152,5.21467,0.54783,2.85675,1.550,1.548,998.5,4.00481,0.76839
1789866046.407,153,5.21467,0.54783,2.85675,1.550,1.548,998.5,4.03336,0.77387
1789866046.417,154,5.21467,0.54783,2.85675,1.550,1.548,998.5,4.06191,0.77934
1789866046.427,155,5.21467,0.54783,2.85675,1.550,1.548,998.5,4.09047,0.78482
1789866046.437,156,5.21467,0.54783,2.85675,1.550,1.548,998.5,4.11893,0.79028
1789866046.447,157,5.21467,0.54783,2.85675,1.550,1.547,998.5,4.14740,0.79573
1789866046.457,158,5.21467,0.54783,2.85675,1.550,1.548,998.5,4.17587,0.80119
1789866046.467,159,5.21467,0.54783,2.85675,1.550,1.548,998.5,4.20434,0.80665
1789866046.477,160,5.21467,0.54783,2.85675,1.551,1.548,998.5,4.23293,0.81214
1789866046.487,161,5.21455,0.54802,2.85768,1.550,1.548,998.5,4.26153,0.81762
1789866046.497,162,5.21455,0.54802,2.85768,1.550,1.548,998.5,4.29012,0.82310
1789866046.507,163,5.21455,0.54802,2.85768,1.551,1.548,998.5,4.31872,0.82859
1789866046.517,164,5.21455,0.65326,3.40646,1.550,1.548,998.5,4.35292,0.83515
1789866046.527,165,5.21455,0.54802,2.85768,1.551,1.548,998.5,4.38161,0.84065
1789866046.537,166,5.21455,0.54802,2.85768,1.550,1.548,998.5,4.41030,0.84615
1789866046.547,167,5.21455,0.54802,2.85768,1.550,1.548,998.5,4.43899,0.85165
1789866046.557,168,5.21455,0.54802,2.85768,1.551,1.548,998.5,4.46756,0.85713
1789866046.567,169,5.21455,0.54802,2.85768,1.551,1.548,998.5,4.49613,0.86261
1789866046.577,170,5.21455,0.54802,2.85768,1.551,1.548,998.5,4.52470,0.86809
1789866046.587,171,5.21455,0.54826,2.85893,1.551,1.548,998.5,4.55328,0.87357
1789866046.597,172,5.21455,0.54826,2.85893,1.551,1.548,998.5,4.58192,0.87906
1789866046.607,173,5.21455,0.54826,2.85893,1.551,1.548,998.5,4.61055,0.88455
1789866046.617,174,5.18305,0.55884,2.89650,1.550,1.548,998.5,4.63956,0.89015
1789866046.627,175,5.21455,0.54826,2.85893,1.550,1.548,998.5,4.66820,0.89564
1789866046.637,176,5.21455,0.56207,2.93094,1.550,1.548,998.5,4.69733,0.90123
1789866046.647,177,5.21455,0.54826,2.85893,1.549,1.548,998.5,4.72574,0.90668
1789866046.657,178,5.21455,0.54826,2.85893,1.550,1.548,998.5,4.75415,0.91213
1789866046.667,179,5.21455,0.54826,2.85893,1.549,1.548,998.5,4.78257,0.91757
1789866046.677,180,5.21455,0.54826,2.85893,1.549,1.548,998.5,4.81123,0.92307
1789866046.687,181,5.21444,0.54833,2.85923,1.549,1.548,998.5,4.83989,0.92857
1789866046.697,182,5.21444,0.54833,2.85923,1.550,1.548,998.5,4.86855,0.93406
1789866046.707,183,5.21444,0.54833,2.85923,1.550,1.548,998.5,4.89721,0.93956
1789866046.717,184,5.21444,0.56083,2.92441,1.549,1.547,998.5,4.92640,0.94516
1789866046.727,185,5.21444,0.54833,2.85923,1.550,1.548,998.5,4.95495,0.95063
1789866046.737,186,5.21444,0.54833,2.85923,1.550,1.548,998.5,4.98349,0.95611
1789866046.747,187,5.21444,0.54833,2.85923,1.550,1.548,998.5,5.01203,0.96158
1789866046.757,188,5.21444,0.54833,2.85923,1.550,1.548,998.5,5.04061,0.96706
1789866046.767,189,5.21444,0.54833,2.85923,1.550,1.548,998.5,5.06919,0.97254
1789866046.777,190,5.21444,0.54833,2.85923,1.551,1.548,1024.1,5.09777,0.97802
1789866046.787,191,5.21440,0.54860,2.86062,1.551,1.548,1024.1,5.12637,0.98351
1789866046.797,192,5.18430,0.76488,3.96537,1.550,1.548,1024.1,5.16617,0.99118
1789866046.807,193,5.18305,0.69412,3.59766,1.550,1.548,1024.1,5.20227,0.99815
1789866046.817,194,5.18055,0.69288,3.58950,1.550,1.548,1024.1,5.23829,1.00510
1789866046.827,195,5.15306,0.69213,3.56659,1.550,1.548,998.5,5.27409,1.01205
1789866046.837,196,5.21440,0.54860,2.86062,1.550,1.548,998.5,5.30256,1.01751
1789866046.847,197,5.18305,0.67419,3.49436,1.550,1.547,998.5,5.33735,1.02422
1789866046.857,198,5.21440,0.54860,2.86062,1.550,1.548,998.5,5.36583,1.02968
1789866046.866,199,5.21440,0.54860,2.86062,1.550,1.548,998.5,5.39430,1.03514
1789866046.876,200,5.21440,0.54860,2.86062,1.550,1.548,998.5,5.42295,1.04064
1789866046.887,201,5.21252,0.55718,2.90431,1.551,1.548,1024.1,5.45204,1.04622
1789866046.897,202,5.21252,0.55718,2.90431,1.550,1.548,1024.1,5.48113,1.05180
1789866046.907,203,5.21252,0.53641,2.79605,1.550,1.548,1024.1,5.50913,1.05717
1789866046.917,204,5.21252,0.55718,2.90431,1.551,1.548,998.5,5.53825,1.06276
1789866046.927,205,5.18180,0.59945,3.10623,1.551,1.548,998.5,5.56939,1.06877
1789866046.937,206,5.17680,0.61589,3.18834,1.551,1.548,998.5,5.60135,1.07494
1789866046.947,207,5.21252,0.54638,2.84802,1.551,1.548,998.5,5.62990,1.08042
1789866046.957,208,5.21252,0.55718,2.90431,1.551,1.548,998.5,5.65896,1.08599
1789866046.967,209,5.21252,0.54439,2.83764,1.551,1.548,998.5,5.68736,1.09144
1789866046.977,210,5.18305,0.68192,3.53443,1.552,1.548,998.5,5.72273,1.09827
1789866046.987,211,5.21143,0.54214,2.82532,1.552,1.548,998.5,5.75101,1.10369
1789866046.997,212,5.21143,0.55186,2.87598,1.552,1.549,998.5,5.77971,1.10920
1789866047.007,213,5.18805,0.66622,3.45638,1.551,1.548,998.5,5.81420,1.11585
1789866047.017,214,5.21143,0.54588,2.84482,1.551,1.548,998.5,5.84259,1.12130
1789866047.027,215,5.21143,0.63632,3.31614,1.551,1.549,998.5,5.87569,1.12765
1789866047.037,216,5.20054,0.61166,3.18096,1.551,1.548,998.5,5.90745,1.13375
1789866047.047,217,5.17555,0.70783,3.66341,1.551,1.548,998.5,5.94402,1.14082
1789866047.057,218,5.19555,0.61190,3.17916,1.551,1.548,998.5,5.97576,1.14693
1789866047.067,219,5.21143,0.60966,3.17720,1.551,1.548,998.5,6.00748,1.15302
1789866047.077,220,5.21143,0.59945,3.12399,1.551,1.548,998.5,6.03883,1.15903
1789866047.087,221,5.17555,0.69612,3.60280,1.551,1.548,998.5,6.07497,1.16601
1789866047.097,222,5.18805,0.68939,3.57659,1.551,1.548,998.5,6.11086,1.17293
1789866047.107,223,5.18680,0.67120,3.48138,1.550,1.548,998.5,6.14579,1.17966
1789866047.117,224,5.20971,0.55884,2.91139,1.551,1.548,998.5,6.17483,1.18524
1789866047.127,225,5.18055,0.77036,3.99089,1.552,1.548,998.5,6.21464,1.19292
1789866047.137,226,5.20971,0.55086,2.86982,1.552,1.548,998.5,6.24327,1.19842
1789866047.147,227,5.17930,0.78606,4.07124,1.552,1.548,998.5,6.28388,1.20626
1789866047.157,228,5.18180,0.69661,3.60969,1.552,1.549,998.5,6.32007,1.21324
1789866047.167,229,5.17181,0.69263,3.58215,1.552,1.549,998.5,6.35597,1.22019
1789866047.177,230,5.20971,0.54812,2.85555,1.552,1.549,998.5,6.38460,1.22568
1789866047.187,231,5.20721,0.54912,2.85938,1.552,1.549,998.5,6.41326,1.23119
1789866047.197,232,5.20721,0.55186,2.87365,1.551,1.548,998.5,6.44198,1.23670
1789866047.207,233,5.20721,0.54937,2.86068,1.552,1.548,998.5,6.47057,1.24219
1789866047.217,234,5.21804,0.54962,2.86794,1.551,1.548,998.5,6.49923,1.24768
1789866047.227,235,5.20721,0.55609,2.89568,1.552,1.549,998.5,6.52816,1.25324
1789866047.237,236,5.16681,0.73249,3.78464,1.551,1.548,998.5,6.56597,1.26056
1789866047.247,237,5.20721,0.58051,3.02284,1.551,1.548,998.5,6.59617,1.26636
1789866047.257,238,5.20721,0.58051,3.02284,1.551,1.548,998.5,6.62637,1.27216
1789866047.267,239,5.20721,0.58051,3.02284,1.551,1.548,998.5,6.65656,1.27795
1789866047.277,240,5.17680,0.72477,3.75199,1.551,1.548,998.5,6.69416,1.28522
1789866047.287,241,5.20585,0.58597,3.05047,1.551,1.548,998.5,6.72474,1.29109
1789866047.297,242,5.20585,0.58597,3.05047,1.551,1.548,998.5,6.75531,1.29696
1789866047.307,243,5.20585,0.58597,3.05047,1.551,1.548,998.5,6.78588,1.30284
1789866047.317,244,5.20585,0.56232,2.92735,1.551,1.548,998.5,6.81510,1.30845
1789866047.327,245,5.20585,0.54962,2.86124,1.551,1.548,998.5,6.84366,1.31394
1789866047.337,246,5.22179,0.54837,2.86347,1.551,1.548,998.5,6.87224,1.31941
1789866047.347,247,5.20585,0.54812,2.85343,1.550,1.548,998.5,6.90073,1.32488
1789866047.357,248,5.17930,0.68839,3.56538,1.550,1.548,998.5,6.93636,1.33176
1789866047.367,249,5.21804,0.55086,2.87441,1.550,1.548,998.5,6.96508,1.33726
1789866047.377,250,5.20585,0.54762,2.85083,1.551,1.548,998.5,6.99357,1.34274
1789866047.387,251,5.22054,0.55609,2.90309,1.552,1.548,1024.1,7.02258,1.34829
1789866047.397,252,5.18180,0.67270,3.48580,1.551,1.548,998.5,7.05761,1.35505
1789866047.407,253,5.21929,0.55211,2.88162,1.552,1.548,998.5,7.08656,1.36060
1789866047.417,254,5.21679,0.54737,2.85551,1.552,1.549,998.5,7.11526,1.36610
1789866047.427,255,5.20518,0.56207,2.92568,1.552,1.548,998.5,7.14466,1.37175
1789866047.437,256,5.14057,0.84037,4.31998,1.550,1.548,998.5,7.18766,1.38012
1789866047.447,257,5.20518,0.55659,2.89715,1.550,1.548,998.5,7.21651,1.38566
1789866047.457,258,5.20518,0.70185,3.65326,1.551,1.548,998.5,7.25288,1.39264
1789866047.467,259,5.18930,0.68964,3.57875,1.550,1.548,998.5,7.28850,1.39951
1789866047.477,260,5.18805,0.66099,3.42925,1.550,1.548,998.5,7.32282,1.40612
1789866047.487,261,5.18180,0.68391,3.54388,1.550,1.548,998.5,7.35828,1.41297
1789866047.497,262,5.18555,0.86629,4.49219,1.550,1.548,998.5,7.40323,1.42164
1789866047.507,263,5.18430,0.68216,3.53652,1.550,1.548,998.5,7.43862,1.42846
1789866047.517,264,5.21429,0.54289,2.83079,1.551,1.548,998.5,7.46682,1.43387
1789866047.527,265,5.11058,0.80599,4.11908,1.551,1.548,998.5,7.50785,1.44190
1789866047.536,266,5.13932,0.75267,3.86821,1.551,1.548,998.5,7.54639,1.44940
1789866047.546,267,5.15931,0.87276,4.50284,1.551,1.548,998.5,7.59125,1.45809
1789866047.556,268,5.13432,0.85208,4.37485,1.552,1.548,998.5,7.63506,1.46663
1789866047.566,269,5.14307,0.70932,3.64808,1.552,1.548,998.5,7.67159,1.47373
1789866047.577,270,5.16056,0.79229,4.08866,1.552,1.548,998.5,7.71254,1.48166
1789866047.587,271,5.15681,0.85034,4.38504,1.552,1.549,998.5,7.75645,1.49018
1789866047.597,272,5.14931,0.81969,4.22084,1.552,1.549,998.5,7.79878,1.49840
1789866047.607,273,5.17306,0.76563,3.96065,1.552,1.549,1024.1,7.83850,1.50608
1789866047.617,274,5.18805,0.67319,3.49254,1.552,1.549,1024.1,7.87353,1.51283
1789866047.627,275,5.15181,0.81272,4.18698,1.552,1.549,1024.1,7.91552,1.52098
1789866047.637,276,5.18430,0.70907,3.67603,1.552,1.549,1024.1,7.95215,1.52805
1789866047.647,277,5.17430,0.68092,3.52328,1.551,1.548,1024.1,7.98726,1.53483
1789866047.657,278,5.18305,0.66821,3.46337,1.551,1.548,1024.1,8.02178,1.54149
1789866047.666,279,5.17680,0.68490,3.54559,1.551,1.548,1024.1,8.05711,1.54832
1789866047.677,280,5.18430,0.67868,3.51848,1.551,1.548,1024.1,8.09233,1.55511
1789866047.687,281,5.18430,0.67469,3.49780,1.552,1.548,1024.1,8.12733,1.56186
1789866047.697,282,5.18305,0.66846,3.46466,1.551,1.548,1024.1,8.16201,1.56855
1789866047.707,283,5.19468,0.63518,3.29956,1.551,1.548,1024.1,8.19503,1.57491
1789866047.717,284,5.18180,0.68640,3.55679,1.551,1.548,998.5,8.23074,1.58180
1789866047.727,285,5.18305,0.67170,3.48145,1.552,1.548,998.5,8.26569,1.58854
1789866047.737,286,5.17680,0.67743,3.50692,1.552,1.548,998.5,8.30090,1.59534
1789866047.747,287,5.19468,0.70185,3.64589,1.551,1.548,998.5,8.33750,1.60239
1789866047.757,288,5.19468,0.67718,3.51773,1.551,1.548,998.5,8.37263,1.60915
1789866047.767,289,5.19468,0.67120,3.48667,1.551,1.548,998.5,8.40744,1.61585
1789866047.777,290,5.18305,0.67444,3.49566,1.551,1.548,998.5,8.44235,1.62259
1789866047.787,291,5.19171,0.66223,3.43811,1.552,1.548,1024.1,8.47668,1.62920
1789866047.797,292,5.17181,0.79478,4.11045,1.552,1.548,998.5,8.51775,1.63714
1789866047.807,293,5.19171,0.66423,3.44849,1.552,1.548,1024.1,8.55221,1.64378
1789866047.817,294,5.17680,0.68142,3.52758,1.552,1.548,998.5,8.58746,1.65059
1789866047.827,295,5.16306,0.66124,3.41402,1.552,1.548,998.5,8.62158,1.65720
1789866047.837,296,5.14182,0.80923,4.16091,1.552,1.548,998.5,8.66319,1.66529
1789866047.847,297,5.19171,0.70085,3.63861,1.552,1.549,998.5,8.69958,1.67230
1789866047.857,298,5.17930,0.68092,3.52669,1.552,1.549,998.5,8.73486,1.67911
1789866047.867,299,5.16806,0.76912,3.97486,1.552,1.548,998.5,8.77461,1.68680
1789866047.877,300,5.16556,0.80325,4.14924,1.552,1.548,998.5,8.81596,1.69481
1789866047.887,301,5.18921,0.70808,3.67438,1.551,1.548,998.5,8.85258,1.70186
